employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,weight_kg_duplicate,target
1254,Hasan U.,65,96174,2024-11-09,Engineering,Male,usa,Dhaka,90.4,TRUE,"Excellent product, highly recommend!",393.63,,0
4395,Diana F.,39,107748,2014-07-16,Marketing,FEMALE,bd,Sylhet,109.9,1,Very satisfied with the quality.,370.63,,0
15294,Ira K.,39,70630,2012-04-06,Sales,MALE,U.K.,Khulna,127.8,FALSE,Good value for money.,148.66,,0
15656,Grace I.,65,85621,2016-08-11,Mrketing,Female,BD,Dhaka,100.9,,ok,297.74,,0
5890,John S.,18,52980,2013-02-11,Marketing,MALE,BD,Slyhet,94kg,FALSE,Good value for money.,$47.59,,0
9716,Frank A.,41,84594,2013-09-10,engineering,Female,Bangladesh,Sylhet,90,FALSE,"Excellent product, highly recommend!",411.78,,0
2960,Alice P.,63,89510,2024-06-10,hr,Woman,America,Sylhet,76.2,TRUE,Good value for money.,$20.93,,0
15695,Eve E.,31,-500,2012-09-27,Marketing,female,BANGLADESH,Khulna,74kg,TRUE,Delivery was fast and packaging great.,106.84,,0
5098,Bob N.,57,45736,2020-05-31,Finance,M,United States,Rajshahi,102.7,TRUE,Good value for money.,7.32,,0
7460,Diana X.,59,51148,,HR,F,U.S.A,Khulna,90kg,FALSE,Product met all expectations.,21.39,,0
12633,Ira Y.,45,82563,2017-07-08,Marketing,Male,BD,Rajshahi,107kg,TRUE,"Excellent product, highly recommend!",$28.18,,0
6585,Diana R.,39,102685,2022-01-20,Engineering,female,America,Sylhet,68.7,TRUE,Would buy again without hesitation.,293.28,,0
7918,Diana X.,31,34571,2011-04-30,HR,,U.K.,Rajshai,80.5,FALSE,Delivery was fast and packaging great.,$263.71,,0
11576,Alice G.,63,46948,2016-10-26,Mrketing,MALE,America,Rajshahi,70.4,TRUE,Would buy again without hesitation.,96.69,,0
9071,John I.,45,109188,2019-03-14,Marketing,Female,UK,Dhaka,83.6,FALSE,Product met all expectations.,236.66,,0
4343,John B.,,,2013-07-17,Finance,M,USA,Chittagong,80.2,1,"Excellent product, highly recommend!",315.7,,0
4897,Alice C.,61,112964,2019-06-23,Sales,Female,USA,Sylhet,106.1,TRUE,Delivery was fast and packaging great.,$88.66,,0
4317,Grace T.,55,56777,2013-06-18,Engineering,Man,Bangladesh,Dhaka,119,FALSE,"Excellent product, highly recommend!",351.7,,0
14281,Charlie K.,19,,2010/09/05,SALES,male,BD,Chittagong,129.2,TRUE,Would buy again without hesitation.,226.63,,0
15038,Alice B.,29,53497,2021-05-08,Sales,,U.K.,Sylhet,82kg,1,"Excellent product, highly recommend!",323.39,,0
12438,Eve X.,43,"$78,939",2020-11-20,Finance,Woman,United Kingdom,Chittagongg,62kg,FALSE,,29.09,,0
5182,Eve S.,36,57747,2014/08/05,Engineering,Male,usa,Dhakka,114.2,FALSE,Very satisfied with the quality.,87.07,,0
12455,Bob R.,20,116070,2013-12-18,Engineering,male,UK,Rajshahi,95.1,TRUE,Delivery was fast and packaging great.,117.71,,0
10482,Grace S.,40,9999999,2017-02-27,hr,male,BANGLADESH,Slyhet,119.5,FALSE,Product met all expectations.,102.9,,0
14197,John M.,62,108768,2011-08-03,Engineering,,us,Slyhet,76.9,0,Product met all expectations.,163.15,,0
15876,Bob P.,20,"$62,187",2023-07-28,Finance,male,Bangladesh,,97,TRUE,Good value for money.,491.78,,0
2294,Eve F.,-1,51748,2021-06-12,hr,FEMALE,America,Khulna,102.1,TRUE,,200.65,,0
5446,Frank X.,54,-500,2016-06-17,Sales,Male,USA,Rajshahi,122.1,1,Would buy again without hesitation.,262,,0
13924,Alice S.,56,61061,2016-06-16,Finace,F,BD,Khulna,65.4,FALSE,Very satisfied with the quality.,$446.56,,0
17189,Grace S.,61,"$74,975",2023-04-25,,male,USA,Dhaka,116.8,FALSE,"Excellent product, highly recommend!",63.34,,0
6156,Ira W.,61,"$49,713",2019-10-22,Mrketing,MALE,United Kingdom,Rajshahi,60.9,1,,243.4,,0
12477,Frank L.,34,98030,,hr,Woman,U.K.,Sylhet,126.7,FALSE,Good value for money.,129.46,,0
1236,Frank V.,32,55687,2021-11-15,Finace,Female,U.S.A,Sylhet,88.7,TRUE,Would buy again without hesitation.,$268.37,,0
19460,Frank O.,20,101338,2020-09-05,Finance,female,U.K.,Chittagong,114,FALSE,Very satisfied with the quality.,228.6,,0
16750,Eve V.,25,75810,2015/09/19,Marketing,Man,BANGLADESH,Sylhet,49.1,FALSE,"Excellent product, highly recommend!",18.68,,0
5757,Diana F.,65,117205,,hr,FEMALE,BD,Chittagong,46.3,FALSE,Delivery was fast and packaging great.,102.68,,0
13829,Charlie F.,59,37849,2015-03-09,Sales,Male,America,Sylhet,71.7,FALSE,Would buy again without hesitation.,$279.64,,0
6433,Diana H.,38,87665,2019-03-27,Mrketing,Man,U.K.,Chittagong,74kg,TRUE,Very satisfied with the quality.,471.45,,0
755,Frank T.,35,35735,2022-12-24,Finace,FEMALE,usa,Rajshahi,50.7,FALSE,good,95.71,,0
1373,Alice Y.,39,105239,2012-04-20,Marketing,Woman,BD,Sylhet,55.6,FALSE,Very satisfied with the quality.,283.9,,0
18158,Alice Z.,27,101056,2018-04-10,SALES,Woman,U.S.A,Khulna,106.6,FALSE,Very satisfied with the quality.,141.45,,0
13643,Grace O.,22,99010,12-04-2023,Engineering,Man,U.K.,Dhakka,89.9,FALSE,Delivery was fast and packaging great.,201.66,,0
19183,Eve P.,36,68674,2022-11-30,Marketing,female,BANGLADESH,Sylhet,126.7,TRUE,Product met all expectations.,270.28,,0
2288,Diana M.,32,"$56,342",2012-09-22,Sales,FEMALE,UK,Chittagongg,96.3,0,Delivery was fast and packaging great.,37.93,,0
4337,Eve R.,48,84831,2015-03-09,Sales,male,BANGLADESH,Sylhet,83kg,FALSE,Very satisfied with the quality.,316.84,,0
10759,Alice C.,61,68754,05/06/2012,Engineering,,,Chittagong,98.6,FALSE,"Excellent product, highly recommend!",457.36,,0
19071,Grace Q.,65,,2021-09-16,Finace,Man,us,Rajshai,84.8,TRUE,Product met all expectations.,22.61,,0
10519,Bob D.,46,54372,2015-07-17,Finace,male,,Rajshahi,74.7,TRUE,Delivery was fast and packaging great.,,,0
13196,Frank J.,0,63108,2011-06-22,Engineering,MALE,BANGLADESH,Slyhet,75.7,TRUE,n/a,303.94,,0
5191,Bob F.,,39830,2023-02-01,Marketing,F,U.K.,Khulna,105.1,TRUE,"Excellent product, highly recommend!",130.19,,0
14734,Frank Q.,43,82203,2019-03-28,Finace,Woman,BANGLADESH,Sylhet,64.9,FALSE,Delivery was fast and packaging great.,$227.34,,0
9395,Ira T.,999,55779,2014-09-21,Marketing,male,UK,Dhka,75.2,TRUE,Would buy again without hesitation.,33.12,,0
86,Bob U.,36,61688,2012/11/23,engineering,M,bd,Sylhet,91.7,FALSE,na,167.05,,0
2405,Eve A.,38,"$34,006",2024-09-09,engineering,FEMALE,U.K.,Rajshahi,104.1,FALSE,,407.27,,0
7636,Alice V.,54,96772,2010-05-04,Marketing,Man,U.K.,Rajshahi,74.5,FALSE,"Excellent product, highly recommend!",236.71,,0
9835,Charlie N.,,49793,2014-12-13,hr,F,Bangladesh,Rajshahi,78kg,FALSE,Product met all expectations.,150.53,,0
10548,Ira R.,29,72841,2012-07-05,Finance,male,America,Rajshahi,47,FALSE,"Excellent product, highly recommend!",237.53,,0
12188,Grace X.,29,45128,2013-05-04,engineering,FEMALE,United Kingdom,Sylhet,52kg,FALSE,Delivery was fast and packaging great.,330.03,,0
440,Grace R.,44,91794,2013-09-15,SALES,Woman,us,Rajshahi,108.3,TRUE,Would buy again without hesitation.,311.82,,0
8321,John S.,35,,2010-03-02,Finance,MALE,U.S.A,Chittagong,73.1,TRUE,Would buy again without hesitation.,38.66,,0
15225,Grace E.,49,113760,2011-03-13,Sales,Man,us,Chittagong,89.2,FALSE,"Excellent product, highly recommend!",386.13,,0
7245,Diana F.,54,116173,2015/11/12,,Man,U.K.,Rajshahi,113.3,FALSE,Would buy again without hesitation.,237.21,,0
3224,Frank J.,34,118935,2013-12-26,HR,F,USA,Dhaka,65.6,TRUE,"Excellent product, highly recommend!",58.37,,0
11958,Hasan R.,27,97648,2015-09-24,Finance,M,Bangladesh,Chittagongg,62.1,TRUE,Very satisfied with the quality.,202.56,,1
7902,Hasan H.,65,87746,2010-04-29,Sales,Female,Bangladesh,Khulna,51.9,TRUE,N/A,39.49,,0
10613,John O.,22,101573,2021-06-11,Marketing,F,U.S.A,Chitagong,68.7,FALSE,"Excellent product, highly recommend!",480.18,,0
18674,Alice X.,36,52150,2017-08-09,hr,Woman,United Kingdom,Dhaka,108.3,0,Would buy again without hesitation.,130.05,,0
11357,Hasan U.,35,9999999,2024-12-07,hr,Man,BD,Rajshahi,99.4,FALSE,Would buy again without hesitation.,$261.08,,0
2730,John L.,35,78479,2018-07-07,Finance,M,BANGLADESH,Khulna,78,FALSE,"Excellent product, highly recommend!",342.98,,0
3459,Grace U.,64,40853,2016-11-13,Engineering,,us,Dhaka,74.1,TRUE,,73.36,,0
8702,Hasan A.,200,90678,2015-08-28,Sales,female,United Kingdom,Sylhet,116.6,FALSE,Would buy again without hesitation.,347.68,,0
15117,Hasan M.,65,108173,2018-02-20,hr,Man,BD,Sylhet,85.4,1,Very satisfied with the quality.,339.49,,0
17994,Eve E.,45,51235,2017-01-19,Finance,F,USA,Chittagong,73.5,FALSE,Good value for money.,290.01,,0
18962,Hasan J.,48,51267,2020-01-25,hr,,BANGLADESH,Khulna,69.3,FALSE,fine,457.03,,0
3447,Frank E.,43,64865,2021-11-30,engineering,male,U.S.A,Khulna,110.9,FALSE,ok ok,131.02,,0
10071,Ira N.,42,119428,2021-11-26,Mrketing,male,BANGLADESH,Dhka,80.1,FALSE,Very satisfied with the quality.,332.31,,0
17354,John X.,26,58219,2016-05-31,Engineering,Man,bd,,95.9,TRUE,Product met all expectations.,356.58,,0
1973,Diana G.,64,109665,21/09/2011,Finance,MALE,USA,Rajshahi,85.9,TRUE,Product met all expectations.,179.38,,0
3853,Frank K.,45,31660,2022/04/16,HR,Man,usa,Sylhet,79kg,TRUE,Very satisfied with the quality.,271.11,,0
6986,Alice M.,58,"$57,291",2016-09-29,Finance,Male,U.S.A,Dhaka,107.7,TRUE,Product met all expectations.,164.83,,0
6576,Hasan O.,38,48738,2016-09-19,Engineering,Woman,usa,Sylhet,57.7,FALSE,Delivery was fast and packaging great.,489.47,,0
7762,Grace F.,18,54204,2010-09-07,engineering,,Bangladesh,Khulna,63,FALSE,Very satisfied with the quality.,408.51,,0
12986,Alice O.,37,42510,2016-10-29,Mrketing,Male,America,Sylhet,61.7,FALSE,Delivery was fast and packaging great.,83.67,,0
13864,Grace T.,27,81087,2020-08-10,SALES,Woman,us,Khulna,86.9,FALSE,Would buy again without hesitation.,49.19,,0
9896,Bob N.,26,63706,2019-09-13,engineering,MALE,usa,Dhaka,110.7,TRUE,Would buy again without hesitation.,218.15,,0
3129,Ira Y.,31,33320,2017-08-07,Engineering,Woman,USA,Dhaka,68kg,FALSE,...,274.89,,1
12975,Charlie I.,65,40364,2014-11-13,HR,Male,usa,Sylhet,114.9,FALSE,Would buy again without hesitation.,267.3,,1
3626,Frank U.,34,71039,2021-01-31,,male,United Kingdom,Sylhet,94.2,FALSE,"Excellent product, highly recommend!",37.22,,0
8482,John C.,48,,2024-02-18,Finance,female,USA,Chittagong,73kg,TRUE,Very satisfied with the quality.,124.04,,0
14200,Diana L.,58,97671,02-May-2017,SALES,female,U.S.A,Khulna,104.1,FALSE,bad,405.36,,0
5704,Ira N.,42,61234,2022-02-16,Finace,Male,us,Sylhet,72,FALSE,,489.21,,0
10740,Alice J.,21,96829,2022-07-02,Mrketing,Female,U.S.A,Sylhet,128.3,1,Good value for money.,412.13,,0
2908,Frank M.,62,54558,2012-08-28,Finance,Female,United Kingdom,Dhaka,84.3,TRUE,Good value for money.,168.67,,0
13610,Bob U.,46,91646,2022-09-21,Finace,female,Bangladesh,Chittagong,91,FALSE,Product met all expectations.,21.13,,0
15959,Diana O.,26,43890,17/08/2023,Finance,female,Bangladesh,Khulna,46.5,FALSE,"Excellent product, highly recommend!",379.54,,0
3192,Diana U.,48,96363,08-07-2024,HR,M,United States,Khulna,113.3,TRUE,Very satisfied with the quality.,303.98,,0
14358,Diana I.,56,50665,2022-12-20,Mrketing,Male,United States,Dhaka,58.9,FALSE,"Excellent product, highly recommend!",358.53,,0
4298,Frank R.,,53638,2017-12-26,HR,M,bd,Dhaka,75.5,1,Would buy again without hesitation.,,,0
6443,Grace D.,64,103722,2014-12-17,engineering,MALE,BANGLADESH,Sylhet,99.8,TRUE,Delivery was fast and packaging great.,271.29,,0
12956,Hasan X.,,55939,2021-07-04,hr,Man,USA,Dhka,68.3,TRUE,"Excellent product, highly recommend!",426.07,,0
11589,Grace D.,63,9999999,2015-03-02,Finace,M,USA,Chittagong,109kg,TRUE,"Excellent product, highly recommend!",170.97,,0
1872,Grace H.,58,48686,2011-10-25,Engineering,Woman,BANGLADESH,Sylhet,99.2,TRUE,Very satisfied with the quality.,21.84,,0
4876,Grace T.,39,79779,2021-01-26,engineering,Man,UK,Slyhet,67.1,FALSE,Good value for money.,29.22,,0
3342,Ira I.,,104313,2011-05-01,Finace,M,United Kingdom,Khulna,116.6,0,Delivery was fast and packaging great.,376.81,,0
4895,Ira F.,20,118896,2013-10-04,engineering,female,U.K.,Dhka,60kg,TRUE,Would buy again without hesitation.,252.52,,0
7290,John P.,62,99932,2016-04-20,Marketing,Man,BANGLADESH,Dhaka,97.9,FALSE,Would buy again without hesitation.,$8.86,,0
3248,Eve R.,64,62239,22-Jun-2011,Mrketing,M,us,Rajshahi,74.2,TRUE,Very satisfied with the quality.,426.78,,0
14386,John M.,49,79982,2024-03-11,engineering,Woman,U.K.,Dhaka,116.8,TRUE,,374.97,,0
6697,Eve F.,35,95135,2019-08-08,hr,MALE,United States,Khulna,63.3,TRUE,Good value for money.,69.51,,0
2452,Diana T.,62,,2014-02-23,Finance,M,BANGLADESH,Chittagong,,TRUE,"Excellent product, highly recommend!",61.81,,1
6129,Alice W.,50,50180,2019-04-24,Finance,Woman,USA,Rajshai,79.5,,na,293.09,,0
9628,Alice X.,40,59318,2014-12-02,Finance,F,bd,Chittagong,78.3,0,Good value for money.,16,,0
7206,John K.,60,39505,2012-02-01,Finace,Woman,usa,Dhka,94.8,FALSE,Product met all expectations.,371.43,,0
14467,Charlie O.,40,35428,2024-01-06,HR,MALE,usa,Rajshahi,102.3,TRUE,Delivery was fast and packaging great.,256.32,,0
2971,Diana C.,53,101736,2015-12-04,SALES,F,America,Chittagong,112.5,FALSE,"Excellent product, highly recommend!",14.7,,0
2223,Bob C.,41,57815,2014-12-24,Finace,male,BD,Rajshahi,51.2,TRUE,Delivery was fast and packaging great.,30.38,,0
18217,Bob M.,47,81859,2017-04-19,Mrketing,Man,USA,Dhaka,85.4,TRUE,ok,18.46,,0
18923,Grace S.,57,40591,2020-06-30,Finace,Female,U.S.A,Slyhet,101.4,FALSE,Good value for money.,393.54,,0
5327,Bob A.,42,46988,2012-03-09,Mrketing,F,UK,Sylhet,119kg,FALSE,Very satisfied with the quality.,346.84,,0
7326,Ira P.,29,60215,09-01-2010,SALES,Woman,America,Rajshahi,53,TRUE,Would buy again without hesitation.,410.53,,0
449,Hasan N.,60,-500,,Sales,M,U.K.,Khulna,56.1,FALSE,Product met all expectations.,34.8,,0
14449,Charlie N.,57,107689,30/07/2024,Mrketing,F,America,Rajshahi,126.2,,Would buy again without hesitation.,473.79,,0
14004,John M.,62,110578,2022-01-09,Finance,M,,Khulna,79kg,TRUE,Product met all expectations.,130.58,,0
9052,Grace J.,42,115891,2017-07-06,engineering,Man,us,Dhaka,108.1,TRUE,Would buy again without hesitation.,382.72,,0
143,Diana T.,,100552,2020-07-27,SALES,Woman,us,Dhka,112.7,TRUE,"Excellent product, highly recommend!",346.9,,0
7861,Eve O.,30,"$32,837",,Mrketing,F,United Kingdom,Khulna,78.1,,Would buy again without hesitation.,218.75,,0
16258,Eve V.,-1,51711,2015-04-09,Mrketing,Female,U.K.,Chittagong,80.3,FALSE,Delivery was fast and packaging great.,213.12,,0
13985,Charlie G.,28,53454,2011-03-04,engineering,Female,U.K.,Chittagong,64.2,TRUE,Very satisfied with the quality.,278.8,,1
17862,Eve C.,65,90674,2012-12-11,hr,MALE,America,Rajshahi,84.2,FALSE,Product met all expectations.,256.47,,0
9054,Ira V.,31,65923,2015-06-15,Engineering,Female,America,Khulna,121,TRUE,,193.94,,0
4457,Diana Y.,23,49626,2023-10-27,HR,Woman,BANGLADESH,Dhaka,95.4,FALSE,Very satisfied with the quality.,398.83,,0
19088,Ira H.,22,45007,2014-03-31,hr,Woman,bd,Sylhet,46.1,FALSE,Delivery was fast and packaging great.,434.4,,0
2641,Hasan X.,19,108106,2021-02-22,Sales,,USA,Khulna,54.3,FALSE,Good value for money.,376.03,,0
19654,Grace C.,35,43441,27/11/2017,Marketing,FEMALE,,Rajshahi,99.3,FALSE,,308.25,,0
5084,Grace F.,26,113078,2012-10-07,engineering,Male,United States,,88.4,0,Good value for money.,223.36,,0
5583,Eve O.,56,89265,2012-10-27,Finance,FEMALE,Bangladesh,Sylhet,109.7,TRUE,Good value for money.,247.32,,0
745,Grace Q.,61,33223,2018/10/24,Mrketing,F,,Chittagong,46.1,TRUE,Good value for money.,219.28,,0
5333,John O.,33,74183,2018-10-22,hr,female,U.S.A,Sylhet,50,TRUE,Product met all expectations.,261.61,,0
1660,Eve K.,43,"$87,559",2015-12-06,HR,FEMALE,,Rajshahi,,FALSE,Good value for money.,367.76,,0
17355,Eve L.,30,106254,2013-01-13,Mrketing,Female,us,Khulna,106,TRUE,bad,472.53,,0
13195,Diana O.,200,"$77,037",01-Feb-2022,Marketing,FEMALE,usa,Dhakka,102.2,FALSE,Delivery was fast and packaging great.,5.39,,0
15221,Hasan Q.,25,94196,2011-09-21,Mrketing,female,BANGLADESH,Sylhet,70.2,TRUE,Product met all expectations.,$237.90,,0
9082,Bob B.,61,83162,2020-05-15,Mrketing,Man,us,Khulna,63.2,TRUE,Product met all expectations.,353.18,,0
12917,Hasan F.,35,33841,2021-05-02,Finance,MALE,USA,Khulna,81kg,FALSE,Product met all expectations.,100.73,,0
16579,Eve U.,19,63940,2024/01/02,engineering,female,BANGLADESH,Rajshahi,,0,Would buy again without hesitation.,384.31,,0
9601,Diana J.,44,115681,2022-05-24,Marketing,,America,Rajshahi,96.6,0,Product met all expectations.,351.09,,0
12905,Hasan M.,27,39014,04-13-2011,SALES,male,U.K.,Rajshahi,54kg,1,Very satisfied with the quality.,236.64,,0
14642,Diana T.,50,33347,2024-11-26,Mrketing,M,USA,Dhaka,70.4,FALSE,ok,52.77,,0
19755,Charlie W.,57,57762,2022-06-04,Marketing,FEMALE,U.S.A,Chitagong,64.6,FALSE,Good value for money.,478.83,,1
8881,Alice V.,57,96170,2023-12-24,HR,Man,USA,Chittagong,112.6,TRUE,Good value for money.,367.9,,0
3504,Hasan C.,40,109551,2016-12-04,Marketing,FEMALE,U.K.,Chittagong,86,TRUE,Good value for money.,217.61,,0
15066,Grace P.,34,"$48,328",2014-09-04,Marketing,,UK,Khulna,103.5,FALSE,Product met all expectations.,175.32,,0
1323,Bob I.,52,85402,2015-10-04,SALES,female,BANGLADESH,Sylhet,109.4,TRUE,Delivery was fast and packaging great.,208.26,,0
5839,Hasan B.,38,118598,2021-06-27,engineering,F,bd,Chittagongg,52.2,TRUE,Would buy again without hesitation.,83.48,,0
13215,Frank Z.,52,36778,2017-12-04,engineering,Male,BANGLADESH,Slyhet,112,FALSE,Product met all expectations.,445.99,,0
4854,Charlie Y.,36,78730,,hr,female,usa,Rajshai,59.8,TRUE,Product met all expectations.,227.88,,0
15924,Grace K.,60,55248,2021-06-22,engineering,FEMALE,USA,Chittagong,61.8,FALSE,"Excellent product, highly recommend!",156.63,,0
7263,Bob O.,45,101914,2015-01-20,HR,Male,BD,Sylhet,72.5,TRUE,Would buy again without hesitation.,441.39,,0
5947,Bob R.,44,61979,2021-09-30,Mrketing,Man,BD,Rajshai,48.3,TRUE,Delivery was fast and packaging great.,100.28,,0
1582,Frank R.,22,116056,,,male,BANGLADESH,Chittagong,102.5,FALSE,Would buy again without hesitation.,$347.45,,0
13513,Ira B.,999,"$49,289",2013-11-03,HR,,us,Dhaka,83.1,TRUE,Delivery was fast and packaging great.,396.85,,0
14709,Frank R.,32,,12-17-2014,Finance,M,Bangladesh,Rajshahi,82,FALSE,Product met all expectations.,468.93,,0
2863,Bob C.,59,33615,2012-06-14,Marketing,Male,UK,Khulna,58.9,TRUE,Very satisfied with the quality.,178.74,,1
385,Hasan A.,18,74798,2022-11-11,Finance,Woman,bd,Rajshai,51kg,TRUE,Delivery was fast and packaging great.,171.04,,0
6295,Diana U.,37,111598,2012-06-04,Mrketing,Woman,BANGLADESH,Dhaka,53.7,FALSE,Good value for money.,373.3,,0
18304,Bob K.,34,71747,2014-11-13,Marketing,F,BD,Rajshahi,74.7,TRUE,Would buy again without hesitation.,240.45,,0
18007,Diana X.,49,81920,2013-07-22,Mrketing,Female,us,Chittagong,88.5,FALSE,"Excellent product, highly recommend!",420.53,,0
12410,Alice W.,51,96870,2012-12-31,hr,male,BD,Dhka,47.6,FALSE,Delivery was fast and packaging great.,172.03,,1
19500,Alice Q.,27,56723,2018-08-19,HR,,us,Rajshahi,56.4,TRUE,Would buy again without hesitation.,84.31,,0
16666,Alice R.,54,38709,2024-05-10,,male,USA,Chittagong,72.8,FALSE,Would buy again without hesitation.,281.7,,0
14596,Bob T.,65,69273,2024-08-29,engineering,Man,bd,Chittagong,67.3,FALSE,Would buy again without hesitation.,308.03,,0
11834,Eve X.,62,111969,2023-03-17,Finance,female,Bangladesh,Rajshahi,71.6,TRUE,Product met all expectations.,$257.65,,0
13898,Frank M.,25,79160,2016-04-22,Engineering,M,U.K.,Dhka,100.5,TRUE,Product met all expectations.,234.56,,0
838,Grace V.,28,113194,,Marketing,F,BD,Rajshahi,66,TRUE,Would buy again without hesitation.,233.69,,0
463,Ira B.,58,90041,2018-03-03,SALES,male,U.S.A,Chittagong,104.2,TRUE,Product met all expectations.,444.94,,0
3155,Eve M.,62,83187,2011-11-16,Engineering,Woman,UK,Dhaka,120,TRUE,Very satisfied with the quality.,145.93,,0
48,Eve A.,46,77286,2015-07-03,,Woman,,Rajshahi,82.3,FALSE,...,417.55,,0
6467,Charlie W.,34,,2012-02-23,Finace,Woman,bd,Sylhet,70.9,TRUE,Product met all expectations.,46.3,,0
9997,Eve Y.,62,60169,2021-01-04,Sales,,us,Rajshahi,97kg,TRUE,Would buy again without hesitation.,465.81,,0
11288,Alice K.,41,108778,2021-02-18,,M,usa,Khulna,62.6,FALSE,not bad,-445,,0
2511,John Q.,55,77495,2011/11/10,Sales,Woman,BANGLADESH,Dhakka,129.9,,Delivery was fast and packaging great.,287.93,,0
875,Bob I.,23,84146,2023-03-18,Finance,Man,bd,Khulna,80.8,TRUE,"Excellent product, highly recommend!",-443,,0
12703,Grace V.,19,53522,2014-12-01,Finace,Male,U.S.A,Sylhet,68.8,TRUE,Product met all expectations.,123.25,,0
1707,Eve U.,,,2019-03-04,Finance,male,Bangladesh,Sylhet,50.8,0,Would buy again without hesitation.,248.75,,0
5823,Charlie S.,44,34113,2021-10-23,Marketing,FEMALE,usa,Chittagong,118.1,TRUE,"Excellent product, highly recommend!",255.95,,0
7983,Grace G.,32,"$40,663",01/02/2019,engineering,Man,U.K.,Khulna,60.2,TRUE,"Excellent product, highly recommend!",$237.72,,0
11709,Diana G.,38,100323,2010-08-24,Finace,Female,UK,Dhka,,FALSE,Good value for money.,286.81,,0
3140,Grace D.,37,35769,,Engineering,,U.S.A,Chittagongg,114.7,FALSE,Delivery was fast and packaging great.,199,,0
9639,Frank D.,58,"$68,640",2018-07-22,Mrketing,female,U.K.,Dhaka,77.7,TRUE,na,289.74,,0
